TEXT,actual_label,predicted_label,is_correct
"work at pg & e meters 6040 riverside and 584 agua dulce per my conversation today with lorraine ibrom @ pg & e , she has informed that some maintenance work is being done at yeary midway 20 in . this will affect meters 6040 pg & e riverside and 584 pg & e agua dulce , beginning at 9 : 00 a . m . on sunday , sept . 10 , 2000 and ending at 9 : 00 a . m . on thursday , sept . 14 , 2000 at 9 : 00 a . m . she has informed me that for this time period there should be no nominations at these points . thanks .",not_spam,not_spam,True
"meter 981491 daren , we have deliveries of about 4 , 500 / mo . , more or less , at this meter beginning in may , 2000 . these volumes are currently on the strangers agmt , but , i feel that a sales deal should be out there . please let me know what needs to be done to resolve this . mary ext 35251",promotion,promotion,True
Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,financial,not_spam,False
"only ciiallis help arc try our revolutionary product , ciiallis soft tabs . new improved formula makes it even better . cialis soft tabs is the new impotence treatment drug that everyone is talking about . cialis acts up to 36 hours , compare this to only two or three hours of viagra action ! the active ingredient is tadalafil , same as in brand cialis . simply dissolve half a pill under your tongue , 10 min before intercourse for the best erections you ' ve ever had ! cialis also have less sidebacks ( you can drive or mix alcohol drinks with them ) . no prior prescription is needed . worldwide shipping , thousands of happy customers ! you can get it at : http : / / reattain . com / cs / ? got world rx direct can bring you quality generic drugs for a fraction of the cost of the expensive brand name equivalents . order our tadalafil pills today and save 80 % . we ship worldwide , and currently supply to over 1 million customers globally ! we always strive to bring you the cheapest prices . barrack http : / / lipase . net / rm . php ? got ",not_spam,not_spam,True
"Hey , is * rite u put ��10 evey mnth is that all?",not_spam,not_spam,True
"fw : please read . . don ' t delete - - - - - original message - - - - - from : fletcher , thomas sent : monday , july 31 , 2000 8 : 19 am to : susie , catherine ; glover , rusty ; almaguer , michael ; dewey , daniel ; beard , jaime subject : fw : please read . . don ' t delete - - - - - original message - - - - - from : seth graham [ mailto : sethgraham @ tcainternet . com ] sent : sunday , july 30 , 2000 3 : 55 pm to : tyler shambro ; troy combs ; tommy mount ; tommy boyce ( e - mail ) ; tim herbst ; tim davidson ; thomas willman ( e - mail ) ; fletcher , thomas ; simmons ; shane kerr ; sean kemper ( e - mail ) ; scott hylton ( e - mail ) ; robert carr ; richard harris ( e - mail ) ; patrick maclurin ; parker baum ; nicholas m . vaughan ; mike michael huffman ; matt england ; matt berry ; laura follette ; kelly beth konieczka ; joe bearre keyes ( e - mail ) ; jeff o ; jason stringer ( e - mail ) ; jason brewer ; eric prakop ; eric burcham ; emily graham ; dennis perritt ; dax rizo ( e - mail ) ; darrell ; daniel j marchand ; dan crothers ( e - mail ) ; crduffy 555 @ aol . com ; chris traylor ( e - mail ) ; cherie c . heller ; charlest ; burke , donovan ( cci - new orleans ) ; brandon reed ( e - mail ) ; bo harris ; ben stutts ; ben prakop ; andrew maestrini ; amy bateman ; allison baum ; allen harris ; aaron bragg subject : fw : please read . . don ' t delete - - - - - original message - - - - - from : gregory fulcher to : ; ; ; ; ; ; ; ; ; ; ; sent : sunday , july 30 , 2000 9 : 08 am subject : fwd : please read . . don ' t delete > > > > > from : 504 boyl @ excite . com > > to : richdog 75 @ yahoo . com , just @ mobiletel . com , alxwilliams @ hotmail . com , > > bpb @ pds - btr . com , btoups @ lwcc . com , cadechiasson @ hotmail . com , > > callahantroyt @ jdcorp . deere . com , liz 8989 @ yahoo . com , copperdawn @ excite . com , > > carolinedu 79 @ hotmail . com , deaton 9656 @ aol . com , fieldsltd @ aol . com , > > flutchl 1 @ hotmail . com , zigzag @ cajun . net , jeffgros @ peoplepc . com , > > bretta @ peoplepc . com , chilll 17 @ hotmail . com , benoitjasonp @ johndeere . com , > > jason _ templet @ oxy . com , kytlc @ prodigy . net , jloeskl @ lsu . edu , > > jloeskefg @ hotmail . com , percllv @ starent . com , > > mark _ belteau @ uniroyalchemical . com , jenilyn @ mobiletel . com , > > smatherne . rjhs @ lafourche . kl 2 . la . us , mchiasson @ internet 8 . net , > > nock 72 @ hotmail . com , jpontif @ yahoo . com , dj - jroc @ excite . com , > > rtros @ hotmail . com , scuff @ gateway . net , boredboy @ mindspring . com , > > zee @ mobiletel . com , garrettz @ web - net . com > > subject : fwd : please read . . don ' t delete > > date : wed , 26 jul 2000 03 : 19 : 59 - 0700 ( pdt ) > > > > > > - - - - - original message - - - - - > > > ? message - id : > > > ? date : tue , 25 jul 2000 17 : 58 : 57 - 0700 ( pdt ) > > > ? from : dawn marie > > > ? to : 504 boyl @ excite . com , tsavager @ aol . com , dede 6310 @ aol . com , > > cleoj @ msn . com , > > > ? ? memeswann @ aol . com , stoneol @ bellsouth . net , bkrygodess @ aol . com > > > ? subject : fwd : please read . . don ' t delete > > > > > > > > > ? have a great day ! ! ! ! . . . . . . . . dawn > > > > > > > > > > > > > > > > > > ? _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ > > > ? say bye to slow internet ! > > > ? http : / / www . home . com / xinbox / signup . html > > > > > > ? to : flyingbirdo 0 @ aol . com , dcall @ seidata . com , collinstenn 2800 @ cs . com , > > > ? ? ? ? ? ? ? ? ? ashley @ ticz . com , wheat 51 @ mindspring . com , > > bfrenchl @ hoosierlink . net , > > > ? ? ? ? ? ? ? ? ? jhays @ kiva . net , lkelsey @ rtccom . net , hlampkin @ telepak . net , > > > ? ? ? ? ? ? ? ? ? glin 227463 @ aol . com , fritzi 3 @ aol . com , sunnybelll @ aol . com , > > > ? ? ? ? ? ? ? ? ? nanajodon @ cs . com , morningstar 44 @ earthlink . net , > > > ? ? ? ? ? ? ? ? ? gallahadd @ worldnet . att . net , snaptome @ yahoo . com , > > dsimm 566 @ aol . com , > > > ? ? ? ? ? ? ? ? ? jblaydoe @ ccrtc . com , memeswann @ aol . com , beunger @ comteck . com , > > > ? ? ? ? ? ? ? ? ? diunroe @ juno . com , swoolz @ aol . com > > > ? date : tue , 18 jul 2000 19 : 38 : 11 - 0500 > > > ? subject : please read . . don ' t delete > > > ? message - id : > > > ? from : hester e morris > > > > > > > > > > > > > > > ? > subject : fw : fw : fw : please read . . don ' t delete > > > > > > ? > > > > > ? > > > > > > > > > > > > > > > if you got this email you ' re > > > ? > > > > > ? > > > > > > > > > > > > > > > lucky ( don ' t delete ) . > > > ? > > > > > ? > > > > > > > > > > > > > > > you have just won a 100 > > > ? > dollars ! . . . . . . . > > > ? > > > > > ? > > > > > > > > > > > > > > > you will only get the money if > > > ? > > > > > ? > > > > > > > > > > > > > > > you send this to 5 or more people . > > > ? > > > > > ? > > > > > > > > > > > > > > > a box will appear on the screen > > > ? > after you > > > ? > > > > > ? > > > > > > > > > > > > > > > have sent it ! it really works . . . . > > > ? > try it ! > > > ? > > > > > ? > > > > > > > > > > > > > > > take 5 min . out of your time and > > > ? > send > > > ? > > > > > ? > > > > > > > > > > > > > > > this . . . believe me you won ' t be > > > ? > sorry ! ! > > > ? > > > > > ? > > > > > > > > > > > > > > > 0 - 2 people : $ 10 > > > ? > > > > > ? > > > > > > > > > > > > > > > 2 - 4 people : $ 20 > > > ? > > > > > ? > > > > > > > > > > > > > > > 4 - 6 people : $ 50 > > > ? > > > > > ? > > > > > > > > > > > > > > > 6 - 8 people : $ 75 > > > ? > > > > > ? > > > > > > > > > > > > > > > 8 - 10 people : $ 100 ! ! ! ! ! ! ! ! keep on > > > ? > sending ! ! ! > > > ? > > > > > ? > > > > > > > > > > > > > > > > > > ? > > > > > ? > > > > > > > > > > > > > > > iwon . com ? ? ? ? http : / / www . iwon . com > > > ? > ? why > > > ? > > > > > woundn ' t > > > ? > > > > > ? > you ? > > > ? > > > > > ? > > > > > > > > > > > > > > > > > ? > > > > > ? > > > > > > > > > > > > > > > > > ? > > > > > ? > > > > > > > > > > > > > > > > ? > > > > > ? > > > > > > > > > > > > > > > ? > > > > > ? > > > > > > > > > > > > > > ? > > > > > ? > > > > > > > > > > > > ? > > > > > ? > > > > > > > > > > > ? > > > > > ? > > > > > > > > chuck and andi prior > > > ? > > > > > ? > > > > > > > > p . o . box 864 > > > ? > > > > > ? > > > > > > > > 203 s . pearl > > > ? > > > > > ? > > > > > > > > moville , ia 51039 > > > ? > > > > > ? > > > > > > > > > > > ? > > > > > ? > > > > > > > > home : prior @ netins . net > > > ? > > > > > ? > > > > > > > > work : priorc @ lawton . lawton - bronson . kl 2 . ia . us > > > ? > > > > > ? > > > > > > > > home page : > > > ? > http : / / www . netins . net / showcase / prior > > > ? > > > > ? > > > > ? > > > > ? > > > > ? > > > > ? > > > > ? > > > > ? > > > > > > > peace ! ! ! > > > > > > > > > > > > _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ > > say bye to slow internet ! > > http : / / www . home . com / xinbox / signup . html > > > > _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ > get your private , free e - mail from msn hotmail at http : / / www . hotmail . com > >",lottery,lottery,True
Jus finish watching tv... U?,not_spam,not_spam,True
"Notification  Sir, this is to notify you that our shipment has arrived the office ",not_spam,not_spam,True
family reunion i know it ' s hard sometimes . don ' t you want to make it hard all the time ? nip borrow bacterial indices prostheses ornery ferrous selma lustful newsweek avoidance . beribbon opposable technocrat johannes face onrushing orgiastic stegosaurus discus antiphonal . paulus sophomore dairy dharma hegemony hypothalamus ppm intermediary lithe pierson cipher contrivance katharine bentley fathom imperturbable ipso allergy commodore balletic szilard tingle tenor brahms closeup louver rake captious blot trapezoidal admonish incredulity positron lineal . milton bedimmed corpora konrad ductwork allegate sidewall coney perspective arrow convocate clay expansible friction antiquity futile accompany claret tinsel renault aforesaid rosetta hubby coal transmit . frescoes camelot jujube alberto jack asperity dorado eggshell quash protectorate bethesda bypass biochemic bourgeoisie danube egg dorchester arteriosclerosis yosemite babysit blackmail powdery watershed face sexy usia humiliate friday scotia limitate . carven wart scuba midday wholehearted deltoid guilt grammarian glom thuban thunderflower . nooooo mooooooreeeeee meeeeessaaagees heeeeeeereeeeeee http : / / www . goodherbal . com duluth gratitude incompatible lambert sourberry melon basswood salvation autotransformer conundrum paleozoic tokyo chalice acidulous century diligent barrier temporal rutty amity pageant crow bauble novo crave martyrdom scour coulomb . radix sprain arpa doomsday ira simons brain camellia discretionary diminution bradford delilah demarcate sown thrush offshore conductance squid workhorse devious romp imperceptible cytology . dead turnstone efficient catawba lexical textile cardinal comedian faa clan chutney fillet eddie hideaway demean dungeon zoroastrian vida andromache capella housewives interception marital haphazard idyll nun bleak . ethnography affluent jonathan proximate birthplace assignation augean emaciate yam prank florist manipulable palate nostalgia . celebes pragmatist confiscate capricorn battalion thickish dissension chariot dote crawford frontal scenic demonstrate thieves workspace postage ally ore vertices atalanta calf gerbil grandparent beg concord shagbark anselm inflammatory clandestine gelatine lindbergh vortices apprise lionel mo . contrary rooftree tablet drosophila soot ambient esplanade colloq pogrom compile chuff somehow louver jamestown spanish leander taketh . gateway tuft coffer copywriter arrange treadmill deoxyribonucleic whitaker rite billboard hospice interceptor settle curate choose tehran alsop paddle venice indispensable dominic crystallographer size indomitable lester . castor pyroxene dress malawi bayport affix spear seethed bruise hereinabove anabaptist austere howl theme . hen hospital brouhaha why distal atom panty bazaar acadia coachwork dumpty permit vella dutch transitory locust meld brunch excite whoa . platelet realisable agrarian ascent squill magician mansion nineteen bergstrom bolivia crucifixion cynthia accentuate catkin deface criss . bobby cortland byte exemption dart pleura antiperspirant ferromagnetism phenomenal digression hew scold birth mammal farthest fredrickson gnostic grossman litigious adjacent milt quanta chairwoman paulus amplify thunderbird delphine commit polyphemus blest pigment . elucidate box deconvolution combinate sylow belgian anarchy archer antipodes pair blimp dealt deborah northrup revise cringe dyne condominium beefsteak boldface dictionary clime bullock anchorite impelling scotland teetotal effete divergent elastic backstop jimenez bough slab catalina diffuse demurring parkway flaunt calcite . preemption vanquish boardinghouse talus feasible debug sneak ultimatum keyes peppery marin blitz exclamation entry sticky schiller unesco pen ingenuity byzantium ac disquietude impregnable cornelius floodlight accessory brisbane inverse dulcet . ,financial,not_spam,False
"re : tenaska iv transport 10 / 00 that ' s great . what about deal 452475 ? we have $ 0 . 10 and we are being billed $ 0 . 11 for meter 25000200 on contract 1856 . also , i faxed the oct 2000 txu invoices to trisha hughes so she can look into the dec 2000 and forward problem . megan",financial,financial,True
Waaaat?? Lololo ok next time then!,not_spam,not_spam,True
"devon transition effective july 1 avails , beverly beaty will be enron ' s lead operations contact for devon production . please assemble all information and contact all personnel necessary to make the transition as smooth as possible . to eliminate unnecesary e - mails , please designate one main contact from each of your desks and a backup ( central desk , west desk and texas desk ) who can receive and distribute all nom changes and operational information to your desk ' s proper schedulers . if you have any questions , please let me know . thanks !",not_spam,not_spam,True
Ok�I am agreed..,not_spam,not_spam,True
Stupid.its not possible,financial,not_spam,False
"best meds around , paliourg haven ' t we met somewhere before ? : ) ) ) isolation is the sum total of wretchedness to a man . love is like pi - - natural , irrational , and very important . paliourg , highquality medication for you , shipping worldwide . http : / / summerbird . sder 4 f . com / g 73 / index . php ? id = g 73 dynamo love ' s like the measles all the worse when it comes late in life . flattery corrupts both the receiver and the giver . men willingly believe what they wish . the three great elements of modern civilization , gun powder , printing , and the protestant religion .",not_spam,not_spam,True
"re : you still look the same ! great gift idea ! click here for a free bottle ! the saversclub this offer was sent to you as a valued subscriberof the savers club . if you would prefer not to receive further emails fromthe savers club and wish to remove your name and e - mail address from our database , please click here . or write us at : md , 38900 fm 1774 , magnolia , tx 77355 ",promotion,promotion,True
"Hi, Mobile no.  8623458765 has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",not_spam,not_spam,True
Congratulations! You've been selected as a winner in our monthly giveaway. Claim your prize now!,lottery,lottery,True
Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,not_spam,not_spam,True
Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,lottery,lottery,True
Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,not_spam,not_spam,True
"strong buy alert : monthly newsletter topstocks mid - week report alert : strong buy / watch issued on cwtd * * * braking end of market news announcement * * * * * wednesday may 19 , 6 : 14 pm et * * braking news ; wednesday may 19 , 6 : 14 pm et china world trade corp . signs agreement with huahao group to acquire 51 % of it ' s operating arm , new generation group . read below for more information or click here for full news release china world trade corp . symbol : cwtd otc . bb price $ 3 . 15 significant revenue growth in 2004 rating : strong buy this stock has ran to over $ 9 . 00 in the previous months and with all the recent activity along with future talks of china world making amex listing would make this a great time to take a closer look at the company ; cwtd . * recent company news tianhe , guangzhou , china - - ( market wire ) - - may 19 , 2004 - - china world trade corp is pleased to announce that it has signed an agreement with huahao group to acquire 51 % of its operating arm , new generation group . total consideration for the transaction is $ 11 , 475 , 000 , about 70 % payable in stock and the balance to be paid in cash . the audit of huahao is scheduled to be complete before july 15 , 2004 . it is expected that cwtd will consolidate the revenue of new generation group once the transaction has closed . the transaction is expected to close on or before july 30 , 2004 . the new generation group agreement marks another key component in the china world trade corporation ' s strategy to have the capability to provide to their members a more comprehensive value - added service - - all the members can book arrange all of their travel needs through the new generation group . of equal importance , new generation group recently deployed a toll - free number , which is very rare for china . while there were nearly 80 million internet users in china at the end of 2003 , there were over 250 million mobile phone users and hundreds of millions of more landlines . as a result , it is believed the phone is likely to remain the primary tool that chinese businessmen and consumers use to access information and make travel purchases for years to come - - especially last minute reservations ! about huahao group : established in october 1997 , huahao is the pioneer and one of the market leaders in the travel agency businesses through the operations of its 10 subsidiaries in southern china in ticketing sales for international and domestic flights as well as inbound business travel . the turnover of huahao was approximately us $ 180 million in 2003 and is expected to reach us $ 250 million in 2004 . huahao has already acquired the necessary licenses to operate as a ticketing and travel agent in the prc . these licenses include 26 licenses as a ticketing agent for international and domestic flights for both cargo and passengers issued by the civil aviation administration of china ( caac ) and the international air transport association ( iata ) ; and 3 licenses as a domestic and international travel agent issued by the administrative bureau of tourism of china . huahao has registered the trademark network travel service ( nts ) ( or in chinese zhong heng tian di ' ' meaning travel around the world ' ' ) for its brand name and logo in 36 out of 43 recognized industries in china . in addition , huahao has set up a call center to handle nationwide reservations . customers are able to make reservations of hotel and air ticket simply by dialing 4008168168 anywhere in the nation . about china world trade corp : china world trade corp . is devoted to the building of world trade brand in china . china world trade corp . a listed company on the ( otc bb : cwtd ) in the united states . cwtc business objective is to open and operate business clubs in the major cities of china in association with the world trade center association in order to position us as the platform to facilitate trade between china and the world market . we currently operate the guangzhou world trade center club consisting of over 4000 square meters . the beijing world trade center club , which is located at 2 nd floor , office tower ii , landmark towers beijing , 8 north dongsanhuan road , beijing prc , and consisting of 730 square meters . the china world trade corp executive office is located at 4 th floor , goldlion digital network center , 138 tiyu road east , tianhe , guangzhou , and the prc 510620 . * key company points here are a few simple reasons why one would own china world trade corp : china world trade corp signs agreement with huahao group to acquire 51 % of its operating arm , new generation group . total consideration for the transaction is $ 11 , 475 , 000 , about 70 % payable in stock and the balance in cash into the company . the audit of huahao is scheduled to be complete before july 15 th 2005 . the transaction is expected to close on or before july 30 , 2004 . it is expected that cwtd will consolidate the revenue of new generation group once the transaction has closed . projected revenue for 2004 will be over usd 200 million . new generation group recently deployed a nation wide toll free number in china : 4008168168 , which is very rare for china . while there were nearly 80 million internet users in china at the end of 2003 . there were over 250 million mobile phone users and hundreds of million of landlines . this is a one stop service numbers for all travel services for inbound and outbound services . disclaimer : information within this email contains forward looking statements within the meaning of section 27 a of the securities act of 1933 and section 21 b of the securities exchange act of 1934 . any statements that express or involve discussions with respect to predictions , goals , expectations , beliefs , plans , projections , objectives , assumptions or future events or performance are not statements of historical fact and may be forward looking statements . forward looking statements are based on expectations , estimates and projections at the time the statements are made that involve a number of risks and uncertainties which could cause actual results or events to differ materially from those presently anticipated . forward looking statements in this action may be identified through the use of words such as : projects , foresee , expects , estimates , believes , understands will , anticipates , or that by statements indicating certain actions may , could , or might occur . all information provided within this email pertaining to investing , stocks , securities must be understood as information provided and not investment advice . we advise all readers and subscribers to seek advice from a registered professional securities representative before deciding to trade in stocks featured within this email . none of the material within this report shall be construed as any kind of investment advice . topstocks and / or its officers and employees have been compensated 50 , 000 open trade shares by a third party for work involved in the preparation and production of this report in compliance with section 17 ( b ) , we disclose the holding of independently purchased shares of the company mentioned prior to the publication of this report . . be aware of an inherent conflict of interest resulting from such holdings due to our intent to profit from the liquidation of these shares . shares may be sold at any time , even after positive statements have been made regarding the above company . short term trading targets are only guesses on our part . keep in mind that when trading small stocks like the company above there is a chance you will lose every penny you invest . furthermore there have been times in the past when the company itself tells lies , gives false information and puts out false news . this email is for entertainment purposes only . this is not investment advice . we suggest you check with an investment professional before investing any stocks or mutual funds . ",financial,financial,True
	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,not_spam,not_spam,True
"your source for inkjet cartridges on the net to unsubscribe from this mailing list : click here or send a blank message to : r . superdeals . 0 - 30 fel 4 f - 1314 . iit . demokritos . gr . - paliourg @ 26 . moosq . com optinrealbig . com llc 1333 w 120 th ave . suite 101 westminster , colorado 80234 ",promotion,not_spam,False
"Hurry up, I've been weed-deficient for like three days",promotion,not_spam,False
Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,not_spam,not_spam,True
SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!,not_spam,not_spam,True
Hi! You just spoke to TANUSHA. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,not_spam,not_spam,True
"dealers and distributors wanted ! new ! communication products ! $ 129 . 50 $ 168 . 00 $ 185 . 00 telephone line sharing device power on / off , reboot equipment remotely using a single telephone line one single line you can install upto 3 / 5 or 9 different devices with one "" telephone "" line connected to the stick , it will automatically route the call to the telephone ( voice ) , fax machine or modem ( internet ) . eliminating the need cost of more lines . compatible with ksu and pbx systems power control and remote reboot and power on / of ( up / down ) , computers and other equipment ( eg . atm machines ) using the phone line ! ! no need to travel ! power stone also safeguards information against hackers , protects against power fluctuations , and lowers electricity consumption save hundreds of dollars in phone line charges ! the polnet acp ( automatic call processors ) . one single line you can install upto 3 / 5 or 9 different devices ! safeguards against hackers , provides surge protection . used for : data terminals , credit card terminals , storage and monitoring equipment , fax machines , modems . benefits : benefits : benefits : saves money by eliminating dedicated phone lines ! ! add equipment without adding lines . precision routing . roi within 3 to 6 months . one year warranty . reduces downtime . improves customer service . saves costly service calls . return on investment realized with one saved service call . one year warranty . saves money by eliminating dedicated phone lines ! ! centralized control from remote location . roi within 3 to 6 months . rugged , dependable in harsh environments . two year warranty . features : features : features : extremely flexible touchstone programming . user defined transfer codes . broad compatibility with telephony equipment and telco services . barge - in protection . stackable . non - volatile programming . auto fax detect . no loss of data throughput speed or integrity . . . . invisible to call transaction . toll free tech support . manual or automatic operation modes . 120 vac receptacle . 15 a breaker . touchtone control with security or ring to trip control . touchtone programming . toll free tech support . extremely flexible touchtone programming , remote programming optional . user defined transfer codes to seven digits . broad compatibility with telephony equipment and telco services . barge - in protection . dual surge protection . emergency barge - in for priority calls . no loss of data throughput speed or integrity . . . . invisible to call transaction . toll free tech support . visit : http : / / www . computron - me . com for deals ! your one stop / office # td 01 , jebel ali duty free zonedubai , uae . www . computron - me . com for latest clearance sale listing contact our sales department . for further details please send your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com compaq hewlett packard 3 com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony - - - - - - - and lots more ! ! ! if you have any complaints / suggestions contact : customerservice @ computron - me . com tel + 971 4 8834464 all prices in u . s . dollars , ex - works , fax + 971 4 8834454 jebel ali duty free zone www . computron - me . com prices and availability subject to change usa - canada u . a . e . without notice . to receive our special offers in plain text format reply to this mail with the request * for export only * this email can not be considered spam as long as we include : contact information remove instructions . this message is intended for dealer and resellers only . if you have somehow gotten on this list in error , or for any other reason would like to be removed , please reply with "" remove "" in the subject line of your message . this message is being sent to you in compliance with the federal legislation for commercial e - mail ( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii passed by the 105 th u . s . congress . all logos and trademarks are the property of their respective owners products may not be exactly as shown above - - to unsubscribe from : computron 4 , just follow this link : click the link , or copy and paste the address into your browser . please give it atleast 48 hours for unsubscription to be effective .",otp,fraud,False
v - codin and xa ' nx are cheeap 7 aq look at this of - fers : v - codin - 225 . 00 ( 90 pi lls ) hydrocodonee - 297 . 00 ( 90 pi lls ) valliuum - 153 . 00 ( 90 pi lls ) vi graa - 270 . 00 ( 90 pi lls ) cai llis - 348 . 00 ( 90 pi lls ) codeinne - 126 . 00 ( 90 pi lls ) xia naax - 171 . 00 ( 90 pi lls ) all orderrs are delivered by fedex with full tracking 24 / 7 . satisfactiionnss guaaranteeed . . . this is 1 - time mailing . no - re moval are re ' qui - red ,not_spam,not_spam,True
Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,not_spam,not_spam,True
"online shopping . get it quickly and save . would you like to receive more value for your dollar ? we provide quality medicines and affordable pricing all with the convenience of shopping from the comfort of your home . overnight shipping is available with orders . the pharmacy can offfer meds at lower retail prices . customers can save on meds now . here you can find all your drugs in one convenient location . we supply drugs for diabetes , high blood pressure , anti depression and more . enjoy the convenience of ordering from the confort of your home . there are more and more people choose internet pharmacy cause it offfers meds at lower prices . and also because customers can meds with quick delivery . - - millie j . in ky in many ways , this deal has as much to do withreal estate as it does retailing . both kmart and sears have not done a good job selling merchandise lately , in many ways , this deal has as much to do withreal estate as it does retailing . both kmart and sears have not done a good job selling merchandise lately , extrasensorial 8 bluefin 9 electrifiable crepitated interlays ",promotion,promotion,True
"Haven't seen my facebook, huh? Lol!",not_spam,not_spam,True
As usual u can call me ard 10 smth.,not_spam,not_spam,True
What is this 'hex' place you talk of? Explain!,not_spam,not_spam,True
offshore pharmacy online pharmacy provides secure access to prescription drugs discreet packaging and overnight shipping you don ' t even need a prescription jan lucastiffany guess yoda abcdef fountainmillion tacobell japan dickhead percy amandal button chaos mookie jeanette aspendundee zenith gray tigre marcus asterix shelley flightpercy beanie qwertyl 2 nurse memoryricky medical polo depeche cascade pedro ,not_spam,not_spam,True
Where are you?when wil you reach here?,not_spam,not_spam,True
"I wonder if your phone battery went dead ? I had to tell you, I love you babe",lottery,lottery,True
"archived great shots of california living greetings love , your favourite celebs - revolting jpeg ' s of madonna link and lots more like : sexy avi ' s of sarah michelle gellar groundbreaking identity theft of pamela anderson heartbreaking pictures of mariah carey to remove : http : / / www . 24 - 7 medz . com / rms . html your bankofamerica account quinn hamlin chandler bioniche india , bangalore - 560085 , india phone : 946 - 776 - 4467 mobile : 632 - 797 - 5521 email : fywsoobtmvj @ future - online . net this is an auto - generated message - please do not reply to this message this version is a 01 decade definite download notes : the contents of this info is for manipulation and should not be incestuous isadore cuba transferred alexandria time : mon , 20 dec 2004 01 : 07 : 17 + 0200",financial,financial,True
"nomination for purchase and sale as we discusssed , we nominate 5 , 000 mmbtu / d from hpl into eastrans for 2 / 3 / 2000 , and 5 , 000 mmbtu / d ( the first gas delivered ) from fuels cotton valley into hpl for 2 / 3 / 2000 .",promotion,promotion,True
"re : hpl / enron actuals for june 8 , 2000 oops , sorry , they are for the 7 th . . .",not_spam,not_spam,True
Lol well don't do it without me. We could have a big sale together.,promotion,promotion,True
"staffing process to hiring managers and assistants , ( please forward to anyone not included . ) new ! staffing requisition form : with the implementation of sap , this form is now the critical key factor to ( 1 ) get your new employee paid , ( 2 ) charge to the appropriate dept . , ( 3 ) create the necessary "" position "" for the employee in sap , and ( 4 ) post your opening to web sites . to expedite the hiring process , please complete the attached form to request staff : additions , replacements , transfers , contractors / temporaries , and part - time personnel . ( red sections only ) return this form via e - mail . new ! candidate interview form : we recognize the need to schedule candidate interviews as promptly as possible . to expedite the interviewing process , please complete the attached form when requesting a candidate to be interviewed . ( red sections only ) return this form via e - mail with the resume . if you only have a hardcopy of the resume , please send this form and resume to me at eb - 3658 b . employee referral policy & form : to provide incentives for current domestic employees of enron corp . and it ' s subsidiaries referring applicants who are hired for regular full - time u . s . payroll - based positions within enron . ( $ 1 , 000 for non - exempt & $ 2 , 000 for exempt ) return this form via e - mail with the resume . if you only have a hardcopy of the resume , please send this form and resume to me at eb - 3658 b . if you have any questions or need assistance with your new sap data requested , please let me know . thank you in advance for your cooperation , toni graham staffing consultant ena commercial support x 39995",financial,financial,True
neon discussion november 8 here are some ideas for this coming week . ? bobby - neon roaring 4 . doc,not_spam,not_spam,True
